date,gold_close,gold_open,gold_high,gold_low,silver_close,silver_open,silver_high,silver_low,gpr_level,gpr_war,gpr_terrorism,gpr_economic,gpr_political,gpr_nuclear,gpr_trade,gpr_sanctions,gpr_pandemic,event_count,composite_risk,risk_regime_encoded,gpr_ma7,gpr_ma30,gpr_ma90,gpr_momentum,gpr_volatility,gpr_spike,pandemic_severity,pandemic_phase_encoded,is_pandemic,is_lockdown,is_post_pandemic,gold_return,gold_lag1,gold_lag7,gold_lag14,gold_lag30,gold_ma7,gold_ma14,gold_ma30,gold_ma60,gold_ema7,gold_ema14,gold_ema30,gold_rsi,gold_macd,gold_bb_pct,gold_volatility,gs_ratio,gs_ratio_ma7,gs_ratio_ma30,day_of_week,month,quarter,year,target,vix,dxy,oil,us10y,vix_ma7,vix_ma30,vix_change,high_vix,dxy_ma7,dxy_ma30,dxy_change,dxy_momentum,oil_ma7,oil_ma30,oil_change,oil_volatility,us10y_ma7,us10y_ma30,us10y_change,rate_trend,fear_index,gold_oil_ratio,price,Volume
2012-08-10,1620.05,1617.64,1626.56,1605.7,28.12,28.13,28.36,27.58,5.831633693463202,7.80327599916283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.893308677217847,0,6.830088052502355,9.348085237442868,10.388596585112705,-3.516451543979666,2.227145445559855,0,0,0,0,0,0,0.0014526797304814,1617.7,1599.2,1576.9,1598.6,1606.5185714285717,1605.9207142857142,1596.7116666666666,1593.6003333333333,1610.2263538018642,1605.4959712060854,1600.1903271153506,65.02337066760734,5.835182856356369,0.785682777739974,0.096843303240518,57.61201991465149,57.81175322869628,58.00912227128363,4,8,3,2012,1638.5,14.739999771118164,82.55000305175781,92.87000274658205,1.64900004863739,15.78428554534912,17.165999984741212,-0.035340312257193,0,82.53857094900948,82.90099970499675,-0.0010890166814533,-0.5099945068359375,91.9971422467913,88.90366694132487,-0.0052484775124904,2.2135558037554355,1.6025714363370622,1.5290000041325886,-0.023104215616276,-0.0099999904632568,12.167870260887138,17.442398278348644,,
2012-08-13,1610.15,1620.35,1625.82,1607.71,27.83,28.06,28.24,27.72,5.7793844644344805,7.733361601879683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.8584261061497287,0,6.584316830472682,9.082481444256452,10.359098417828331,-3.303096979821971,2.158460157149072,0,0,0,0,0,0,-0.0061109225023918,1620.05,1590.35,1580.5,1596.35,1609.4971428571428,1609.002857142857,1597.4266666666667,1594.0496666666666,1612.6822653513982,1607.4365083786072,1601.471596333715,69.79176222364914,6.46697845051699,0.7898584813898665,0.0956947020267074,57.85662953647144,57.70723176030933,57.98970980563077,0,8,3,2012,1654.0,13.699999809265137,82.44000244140625,92.7300033569336,1.6540000438690186,15.23142841884068,17.062666670481363,-0.0705563078698836,0,82.41142817905971,82.91999969482421,-0.0013325330864324,-0.8899993896484375,92.7971431187221,89.20300038655598,-0.001507476962507,2.2006563238339947,1.6277142933436803,1.5314666708310445,0.0030321377102202,0.0740000009536743,11.29428017723083,17.361979099816573,,
2012-08-14,1598.65,1610.16,1616.81,1594.71,27.79,27.8,28.07,27.62,5.762072292283532,7.71019628242721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.846868173398855,0,6.349264033333989,8.828647148235433,10.329688612436705,-3.0665748559519006,2.0824219990163946,0,0,0,0,0,0,-0.0071421917212681,1610.15,1604.3,1605.38,1616.65,1612.3257142857144,1611.1207142857145,1597.8866666666668,1594.3413333333333,1612.0491990135488,1607.7983072614595,1602.031493344443,62.85664729858646,6.098533648785178,0.626507409313531,0.093026061671966,57.526088521050745,57.601320220251615,57.983997796117045,1,8,3,2012,1670.65,14.850000381469728,82.4800033569336,93.43000030517578,1.72599995136261,15.118571281433104,17.00233335494995,0.0839416487748312,0,82.42571476527623,82.94333318074544,0.0004852124495722,0.100006103515625,93.08714294433594,89.39533360799153,0.007548764400965,2.2296407145499777,1.6489999975476946,1.5346333344777423,0.0435307772575204,0.0949999094009399,12.248280813140882,17.108839841382668,,
2012-08-15,1603.38,1598.64,1606.4,1590.19,27.81,27.8,28.02,27.5,5.744811978822105,7.687100354793321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.8353448624875055,0,6.148262177283777,8.586011891364405,10.300366904249374,-2.841199912542301,1.99915457356231,0,0,0,0,0,0,0.0029587464423106,1598.65,1611.0,1616.2,1615.63,1611.5185714285712,1610.64,1597.2866666666669,1594.8363333333334,1608.6993992601615,1606.5785329599316,1601.8133324835117,46.69871480427743,4.822988192741377,0.4388091770613905,0.0968657976303665,57.65480043149947,57.5782068579997,57.994657458307294,2,8,3,2012,1670.35,14.630000114440918,82.6500015258789,94.33000183105467,1.8049999475479128,14.929999896458217,16.934666697184245,-0.0148148324159864,0,82.48000117710659,82.97233327229817,0.0020610834387293,0.3800048828125,93.3914293561663,89.61766688028972,0.0096328965315122,2.3151639759043587,1.6842857088361467,1.540433331330617,0.0457705668664332,0.1739999055862426,12.091695317821504,16.9957596870875,,
2012-08-16,1614.8,1604.14,1618.99,1600.79,28.22,27.82,28.33,27.72,5.727603368707268,7.664073611114515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.82385606970581,0,5.956035170494151,8.354033026568214,10.271133029370766,-2.626429657860946,1.9086027834171515,0,0,0,0,0,0,0.007122453816313,1603.38,1611.18,1623.28,1604.75,1610.43,1609.7242857142858,1596.878333333333,1595.526,1607.3695494451213,1606.1520618986074,1601.914407807156,43.31176961602674,4.145988326123188,0.488600750102479,0.0958785572486285,57.22182849043232,57.565758993375205,58.003363949896055,3,8,3,2012,1664.1,14.289999961853027,82.36000061035156,95.5999984741211,1.8359999656677248,14.687142780848912,16.82766669591268,-0.0232399282247636,0,82.50142996651786,82.95733337402343,-0.0035087829422064,0.1500015258789062,93.66714368547711,89.89700012207031,0.0134633374156079,2.514606071855469,1.7139999866485596,1.5483999967575073,0.0171745257732143,0.2389999628067016,11.76924405580139,16.889446980140683,,
2012-08-17,1615.8,1614.44,1620.1,1611.9,28.09,28.18,28.38,27.99,5.710446307061408,7.64111584414994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.812401691654551,0,5.772158138275606,8.132194361388224,10.24198672469581,-2.421748054326817,1.810502236251878,0,0,0,0,0,0,0.0006192717364379,1614.8,1611.9,1621.1,1582.9,1610.9471428571428,1609.1185714285716,1597.2133333333334,1596.456,1609.227162083841,1607.3051203121263,1602.7457363357266,45.76761828708324,4.479324745996109,0.6666263666316361,0.0955344956039502,57.52224991100035,57.55216748484266,57.97895373068343,4,8,3,2012,1667.03,13.449999809265137,82.5999984741211,96.01000213623048,1.815999984741211,14.419999940054756,16.706000010172527,-0.0587823761252805,0,82.53142983572823,82.93433329264323,0.0029140099804634,0.2099990844726562,94.0471442086356,90.2823336283366,0.0042887413039065,2.654918912544544,1.7391428436551777,1.5574666619300843,-0.0108932360024527,0.2719999551773071,11.109699637222294,16.82774384557447,,
2012-08-20,1620.7,1616.26,1623.01,1610.2,28.81,28.01,28.88,27.92,5.659282871112353,7.57265434043384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.778244016531709,0,5.745033567983477,7.93792470830929,10.213101559870914,-2.278641837196937,1.7497337952748009,0,0,0,0,0,0,0.0030325535338533,1615.8,1617.7,1613.9,1587.15,1611.5042857142855,1608.74,1598.3100000000002,1597.161833333333,1610.8703715628808,1608.437770937176,1603.587946894712,47.32323232323234,4.769211402637666,0.6659948776557396,0.0944318144299686,56.25477264838598,57.55445414202294,57.94865688078679,0,8,3,2012,1656.55,14.020000457763672,82.45999908447266,95.97000122070312,1.8140000104904173,14.24000004359654,16.574000040690105,0.0423792309726194,0,82.50571550641742,82.910999806722,-0.0016949078963034,-0.1800003051757812,94.42000143868584,90.61500040690105,-0.0004166327948892,2.5068116102991707,1.7571428503308977,1.5674999952316284,-0.0011013074160782,0.3009999990463257,11.560892249114984,16.885809328896016,,
2012-08-21,1638.5,1620.55,1641.81,1618.66,29.33,28.78,29.52,28.64,5.642330463824251,7.549970420305669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.7669262695908334,0,5.717990249463627,7.751970153248828,10.184302920687136,-2.1096396894245766,1.6839966302083311,0,0,0,0,0,0,0.0109829086197321,1620.7,1620.05,1599.2,1566.5,1611.9328571428573,1609.2257142857145,1599.4283333333335,1597.9513333333334,1613.3277786721603,1610.0727348122196,1604.6919503208596,53.51602895553255,5.332863781457718,0.7558875218422925,0.0946878395110973,55.864302761677465,57.37834135049883,57.89015368836456,1,8,3,2012,1656.15,15.020000457763672,81.91000366210938,96.68000030517578,1.8049999475479128,14.280000141688756,16.450666745503742,0.07132667384802,0,82.41428702218192,82.86266657511393,-0.0066698451184781,-0.6399993896484375,94.96428680419922,91.04066696166991,0.0073981356198993,2.4075160486899265,1.779428550175258,1.577733325958252,-0.0049614459153568,0.306999921798706,12.302882925003068,16.945909554540478,,
2012-08-22,1654.0,1638.2,1656.41,1634.87,29.88,29.28,29.96,29.2,5.6254288375484105,7.527354449962242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.755642425011813,0,5.695996588479903,7.573928637512698,10.155590547956528,-1.948499799964288,1.613268117834115,0,0,0,0,0,0,0.0094598718339944,1638.5,1610.15,1590.35,1576.9,1614.5685714285714,1612.0328571428574,1601.8283333333336,1599.3305,1619.6208340041203,1613.8630368372571,1606.873114816288,69.68937875751502,7.133641414077829,1.1183880331657292,0.0984337408847448,55.35475234270415,57.12866747150253,57.803914029176696,2,8,3,2012,1691.15,15.109999656677246,81.48999786376953,97.26000213623048,1.718999981880188,14.481428691319056,16.35600004196167,0.005991957135198,0,82.27857208251953,82.79333318074545,-0.0051276496100821,-0.9500045776367188,95.61142948695591,91.42233378092448,0.005999191448323,1.796821020972874,1.7887142556054252,1.585099991162618,-0.0476454117267733,0.2209999561309814,12.313138397441872,17.004214698006358,,
2012-08-23,1670.65,1654.0,1675.41,1652.41,30.55,29.82,30.85,29.77,5.608577840170078,7.504806225859674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.744392381239966,0,5.674068809606553,7.403417700636012,10.126964183267546,-1.7948398604659337,1.5374005591885995,0,0,0,0,0,0,0.0100665054413544,1654.0,1598.65,1604.3,1572.4,1620.8328571428572,1616.5792857142858,1604.3983333333335,1600.8563333333332,1628.2156255030905,1619.2146319256228,1609.9135590216888,79.89666510098647,9.699679258277683,1.203596462378336,0.1019144747637665,54.68576104746317,56.77125644382149,57.71232471276917,3,8,3,2012,1692.4,15.960000038146973,81.36000061035156,96.2699966430664,1.6660000085830688,14.640000070844378,16.27700004577637,0.0562541628579127,0,82.11857169015067,82.71699981689453,-0.0015952541026604,-1.1200027465820312,96.01714324951172,91.7620002746582,-0.0101789581679977,1.6797536533919626,1.780142835208348,1.5913333257039388,-0.0308318637904518,0.187000036239624,12.985056128448486,17.351994788632055,,
2012-08-24,1670.35,1670.14,1673.81,1662.79,30.81,30.55,30.82,30.21,5.591777320030167,7.482325545063799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.733176037024827,0,5.65220671549342,7.240073524597373,10.09842356898271,-1.648296204567206,1.4560935073324126,0,0,0,0,0,0,-0.0001795708257266,1670.65,1603.38,1611.0,1589.05,1631.1185714285716,1621.3185714285714,1607.6733333333332,1602.6888333333334,1638.824219127318,1626.0726810022063,1613.832039084806,80.39395327530931,12.927775241530751,1.2096940614505458,0.0939914866993264,54.21454073352808,56.36549537616613,57.61034561290679,4,8,3,2012,1696.4,15.18000030517578,81.58999633789062,96.1500015258789,1.6779999732971191,14.718571526663643,16.22500006357829,-0.0488721636031871,0,81.96714237758091,82.65999959309896,0.0028268894519869,-1.0600051879882812,96.27714320591518,92.06366704305012,-0.0012464435584473,1.583242377928683,1.761999981743949,1.5972999930381775,0.0072028599353106,0.1790000200271606,12.385361693084706,17.370528010551972,,
2012-08-27,1664.1,1671.44,1676.95,1663.09,30.73,30.76,31.3,30.63,5.541677113256316,7.415286742282048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.699728193758936,0,5.625645821857569,7.096219773686959,10.070138667791456,-1.5545426604306432,1.4007381537234265,0,0,0,0,0,0,-0.0037417307749872,1670.35,1614.8,1611.18,1589.35,1640.685714285714,1625.5578571428573,1610.3833333333334,1603.4238333333333,1646.7056643454885,1631.9763235352457,1617.4783591438506,78.88077858880774,15.285653573236232,1.0702997547077873,0.0925626609150811,54.152294175073216,55.87402970502736,57.4786853552689,0,8,3,2012,1693.65,16.350000381469727,81.66000366210938,95.47000122070312,1.64900004863739,15.0128573008946,16.19966672261556,0.0770751022906779,0,81.86714281354632,82.61233317057291,0.0008580380850713,-0.6999969482421875,96.2585721697126,92.29833374023436,-0.0070722859530351,1.5542416126121137,1.7352857078824724,1.6034666617711386,-0.0172824345180093,0.1850000619888305,13.351410910263075,17.428780673697453,,
2012-08-28,1667.03,1663.44,1672.7,1657.44,30.88,30.74,31.03,30.51,5.525076994544703,7.393074217501764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.688645641318234,0,5.599164491498039,6.9582464047727735,10.041938494148903,-1.4331694102280703,1.3416718935477367,0,0,0,0,0,0,0.0017607114957034,1664.1,1615.8,1611.9,1582.75,1647.7285714285715,1629.337857142857,1612.875,1604.1855,1651.0542482591163,1636.259480397213,1620.4862069410217,74.3153832016173,16.460223165618345,0.933929961123346,0.0937424608746484,53.984132124352335,55.4355248028332,57.343163537173055,1,8,3,2012,1701.65,16.489999771118164,81.37000274658203,96.33000183105467,1.6299999952316284,15.447143009730748,16.200000063578287,0.0085626536013483,0,81.6914291381836,82.55699996948242,-0.0035513213632379,-1.2299957275390625,96.30428641183036,92.53533376057943,0.009008071638791,1.52004863272841,1.708714280809675,1.6077666600545248,-0.0115221666739561,0.1289999485015869,13.41791326667022,17.30361187789226,,
2012-08-29,1656.55,1667.25,1670.15,1652.97,30.72,30.86,31.01,30.55,5.508526601563333,7.37092823043934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.6775962867132015,0,5.577627881562465,6.825870029480959,10.01382279425331,-1.317343427917626,1.2787396864919949,0,0,0,0,0,0,-0.0062866295147657,1667.03,1620.7,1617.7,1573.8,1655.047142857143,1633.2757142857142,1615.6843333333334,1605.0176666666666,1655.0481861943372,1640.3622163442517,1623.4890322996653,74.82662343510758,17.426621300212446,0.905016309809249,0.0932971397437193,53.924153645833336,54.93007940474063,57.2108025562333,2,8,3,2012,1736.5,17.059999465942383,81.55000305175781,95.48999786376952,1.6540000438690186,15.881428582327706,16.230000050862632,0.0345663858542046,0,81.56142970493862,82.51033350626628,0.0022121211638197,-0.9099960327148438,96.23571450369698,92.72266693115236,-0.0087200659329205,1.4281513655582307,1.6858571427209037,1.613599995772044,0.0147239562623309,0.1750000715255737,13.91243008510588,17.346073686442,,
2012-08-30,1656.15,1656.55,1664.51,1651.8,30.44,30.69,30.95,30.19,5.492025785358561,7.348848581780746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.666580030499574,0,5.556155784638796,6.698821070263319,9.985791315063176,-1.206795284904758,1.2116724604549782,0,0,0,0,0,0,-0.0002414656967794,1656.55,1638.5,1620.05,1582.05,1660.1685714285716,1636.0507142857143,1618.4426666666666,1605.6201666666668,1655.423639645753,1642.5205874983512,1625.621997957751,66.78765880217782,17.149165464920316,0.7752158934599764,0.0949442138394111,54.40703022339028,54.59713383294739,57.081722746925,3,8,3,2012,1725.8,17.829999923706055,81.68000030517578,94.62000274658205,1.6200000047683716,16.28285707746233,16.30933338801066,0.0451348465338967,0,81.52857208251953,82.4696667989095,0.0015940803010818,-0.2300033569335937,95.9414291381836,92.7880002339681,-0.0091108507346358,1.263580654397003,1.6594285794666834,1.6170999964078268,-0.0205562504225298,0.1050000190734863,14.563543992095948,17.501320426198753,,
2012-08-31,1691.15,1656.15,1693.32,1647.34,31.73,30.46,31.8,30.23,5.475574397422928,7.32683507280899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.6555967735309696,0,5.534748007478013,6.576843086865908,9.957843804295004,-1.1012686894429793,1.1400511133282014,0,0,0,0,0,0,0.0211333514476346,1656.15,1654.0,1610.15,1583.63,1662.69,1638.6292857142855,1620.9126666666666,1606.7393333333334,1655.605229734315,1644.337842498571,1627.5915464766065,65.86673699015478,16.704444620005688,0.7476612600986722,0.0874135464527695,53.2981405609833,54.38895204176351,56.962897603156,4,8,3,2012,1731.75,17.469999313354492,81.25,96.47000122070312,1.562000036239624,16.619999885559082,16.349333349863688,-0.0201907241666849,0,81.4942866734096,82.3956667582194,-0.0052644503375268,-0.2399978637695312,95.82857186453684,92.95566685994466,0.019551875083706,1.0144266629081562,1.637000015803746,1.6204999963442484,-0.0358024496037211,0.1019999980926513,14.194374442100523,17.52850309497203,,
2012-09-03,1692.4,1692.2,1695.61,1685.7,32.13,31.68,32.35,31.51,5.426515324821122,7.261189405763069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.622844011081063,0,5.508739076713876,6.468661338057896,9.930146692637551,-1.0421460132367732,1.087140942043528,0,0,0,0,0,0,0.0007391420039617,1691.15,1670.65,1598.65,1576.9,1667.9971428571428,1644.4150000000002,1624.496666666667,1608.351,1664.4914223007363,1650.5794634987617,1631.6920918652124,79.16606654184068,18.9576753583774,0.9987443072406604,0.1064216005671231,52.67351384998444,54.09515035866053,56.80871711417439,0,9,3,2012,1731.5,17.469999313354492,81.25,96.47000122070312,1.562000036239624,16.835714067731583,16.310999965667726,0.0,0,81.47857230050224,82.31366678873698,0.0,-0.1100006103515625,95.85714394705636,93.23333358764648,0.0,0.7862316816676423,1.6221428768975394,1.624733332792918,0.0,0.127000093460083,14.194374442100523,17.5414591478761,,
2012-09-04,1696.4,1692.99,1700.45,1689.96,32.37,32.1,32.47,31.89,5.410260173764606,7.239438480247247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.611991765555292,0,5.482808055818795,6.364643822964124,9.902532547802618,-0.9543836491995172,1.03086262083546,0,0,0,0,0,0,0.0023635074450485,1692.4,1670.35,1603.38,1580.5,1671.1042857142857,1651.1114285714284,1628.3466666666668,1609.9501666666663,1671.468566725552,1656.15553503226,1635.608731099715,86.44739911359922,20.6067002917639,0.9401863348987918,0.1045073930363157,52.40654927401916,53.807686473306426,56.6205906527636,1,9,3,2012,1766.9,17.979999542236328,81.31999969482422,95.3000030517578,1.5809999704360962,17.235713958740234,16.22799997329712,0.0291929163667441,0,81.44000135149274,82.2240000406901,0.0008615347055287,-0.2699966430664062,95.7357155936105,93.4600003560384,-0.0121281035984295,0.6674820336617329,1.608285733631679,1.630633330345154,0.0121638500356331,0.1769999265670776,14.621335572875978,17.798761364835705,,
2012-09-05,1693.65,1695.05,1696.37,1687.65,32.26,32.29,32.37,31.93,5.394053715086171,7.217752709726611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.601172027979791,0,5.461718998937346,6.264590780068801,9.875001121262706,-0.8705370649826296,0.970858411047414,0,0,0,0,0,0,-0.0016210799339778,1696.4,1664.1,1614.8,1605.38,1674.8257142857144,1657.7557142857145,1632.21,1611.3893333333333,1677.7014250441644,1661.5214636946253,1639.530748448121,86.37003440725677,21.982925521149355,0.913503224210033,0.1043447501060933,52.50000000000001,53.54940197909087,56.41551811343518,2,9,3,2012,1772.48,17.739999771118164,81.23999786376953,95.36000061035156,1.593999981880188,17.43428530011858,16.17466662724813,-0.0133481522374006,0,81.38000052315849,82.1480000813802,-0.0009837903511425,-0.4200057983398437,95.72000122070312,93.67300033569336,0.0006295651277279,0.6816546225847468,1.600428581237793,1.636899995803833,0.0082226512885423,0.1879999637603759,14.411975435089117,17.758729046460438,,
2012-09-06,1701.65,1693.45,1713.52,1691.65,32.66,32.25,33.02,32.18,5.3778958029275845,7.196131899029084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.590384700976851,0,5.440693114420616,6.168312180363516,9.847552165234791,-0.7904163774359318,0.9066022523061344,0,0,0,0,0,0,0.0047235261122426,1693.65,1667.03,1615.8,1616.2,1679.047142857143,1663.3878571428572,1635.1523333333337,1612.6443333333334,1681.6885687831232,1665.8052685353418,1643.022313064371,83.07188994211893,22.59127377185132,0.8495809576883735,0.1050114787186729,52.101959583588496,53.31335995408041,56.20964579374708,3,9,3,2012,1761.45,15.600000381469728,81.08000183105469,95.52999877929688,1.6729999780654907,17.307142530168807,16.110333283742268,-0.1206313087519026,0,81.33857182094029,82.0903335571289,-0.0019694243835793,-0.2900009155273437,95.605715070452,93.87766698201496,0.0017826989078988,0.6925176035275789,1.6065714359283447,1.6450666626294457,0.0495608513697214,0.2450000047683715,12.648480594940192,17.810864786914156,,
2012-09-07,1736.5,1701.94,1741.8,1689.2,33.69,32.66,33.75,31.95,5.361786291867522,7.174575853567218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.5796296874604523,0,5.4197302130355,6.075627252717144,9.820185432678088,-0.7138409608496223,0.8373173127357714,0,0,0,0,0,0,0.0204801222343018,1701.65,1656.55,1620.7,1623.28,1683.9928571428572,1669.52,1638.0006666666666,1613.9498333333331,1686.6789265873426,1670.5845660639627,1646.804744479573,84.01077569130811,23.4486261190184,0.8639550739065485,0.1050539310257168,51.54348471356486,53.04447816254271,55.98948227193595,4,9,3,2012,1770.95,14.380000114440918,80.25,96.41999816894533,1.6610000133514404,16.92428547995431,16.032999928792318,-0.0782051434099945,0,81.1528570992606,82.00833358764649,-0.010236825509503,-1.3000030517578125,95.7385722569057,94.08733367919922,0.00931643882572,0.7036214951394337,1.6075714315686906,1.6485999981562296,-0.0071727225770354,0.1060000658035278,11.539950091838836,18.007881706661994,,
2012-09-10,1725.8,1735.85,1740.26,1724.91,33.33,33.64,34.0,33.22,5.313746717591645,7.110294371454043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.5475575613274666,0,5.394261774783083,5.992724652040339,9.793063895679314,-0.6789779344486941,0.7819048036018028,0,0,0,0,0,0,-0.0061618197523755,1736.5,1656.15,1638.5,1621.1,1695.4142857142858,1677.7914285714285,1641.7746666666667,1615.7788333333333,1699.134194940507,1679.3732905887675,1652.59153515831,87.07735655737702,26.633177090513755,1.0158632909089187,0.1219801530825673,51.77917791779178,52.70438260079008,55.75700962828573,0,9,3,2012,1769.8,16.280000686645508,80.36000061035156,96.54000091552734,1.6829999685287476,16.70285701751709,15.974666595458984,0.1321279942339179,0,80.96428571428571,81.92733357747396,0.0013707241165303,-1.3199996948242188,96.01285770961216,94.31266708374024,0.0012445835808019,0.6939453790080437,1.6165714263916016,1.6545666654904685,0.0132450060207509,0.1790000200271606,13.082608651153569,17.874676164010825,,
2012-09-11,1731.75,1726.1,1737.91,1725.45,33.52,33.34,33.84,33.32,5.297829365405161,7.088995452692011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.5369308367004666,0,5.368869627351972,5.912776511920101,9.766023601366578,-0.6149471465149396,0.7220404021693775,0,0,0,0,0,0,0.003447676439912,1725.8,1691.15,1654.0,1613.9,1705.364285714286,1684.0271428571427,1645.2646666666667,1617.4021666666667,1705.8006462053804,1685.563518510265,1657.31466192229,79.28350999597473,27.971122414727915,0.8959457979914881,0.1262939298864456,51.66318615751789,52.32897512856172,55.56542840486886,1,9,3,2012,1766.7,16.40999984741211,79.86000061035156,97.16999816894533,1.6950000524520874,16.551428522382462,15.890666580200197,0.007985206098501,0,80.76571437290737,81.8346669514974,-0.0062220009482627,-1.3899993896484375,96.11285727364675,94.61633377075196,0.0065257639055671,0.6814509295581089,1.6355714287076677,1.661333334445953,0.0071301747758381,0.2030000686645507,13.105025978302,17.820025032202512,,
2012-09-12,1731.5,1732.54,1746.7,1725.79,33.29,33.49,34.1,32.45,5.281959693718728,7.067760334936904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.526335944474872,0,5.348218822908775,5.835642002961297,9.739064306377044,-0.5536823092425687,0.6566671717776691,0,0,0,0,0,0,-0.000144362638949,1731.75,1692.4,1670.65,1599.2,1711.1642857142858,1689.580714285714,1649.193,1619.296833333333,1712.2879846540354,1691.72171604223,1662.1169417982717,77.86538599383553,29.175254820710503,0.8942182578102256,0.1218235178916588,52.01261640132172,52.095410213780944,55.36278803886126,2,9,3,2012,1773.05,15.800000190734863,79.73999786376953,97.01000213623048,1.7649999856948853,16.312857219151088,15.785333283742268,-0.0371724352437117,0,80.5499997820173,81.72400029500325,-0.0015026639827808,-1.5100021362304688,96.19000026157924,94.88633371988932,-0.0016465579472036,0.7331866077466143,1.6645714214869909,1.6688666661580405,0.0412978944404938,0.2259999513626098,12.598919814567562,17.846835311018825,,
2012-09-13,1766.9,1730.65,1772.87,1717.25,34.68,33.27,34.82,32.66,5.266137559705189,7.046588827072515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.515772789296579,0,5.327629878043143,5.761187154330064,9.71218576807688,-0.4950495946248745,0.5840939259760127,0,0,0,0,0,0,0.0204447011261912,1731.5,1696.4,1670.35,1590.35,1716.75,1693.9271428571428,1653.603,1621.3901666666668,1717.0909884905266,1697.0254872365992,1666.5932681338668,74.71367070099905,29.76623884453511,0.861076682067229,0.1164120751987176,50.94867358708189,52.00099629254341,55.151752912459976,3,9,3,2012,1764.15,14.050000190734863,79.26000213623047,98.30999755859376,1.75600004196167,15.751428740365164,15.66799996693929,-0.1107594923338166,0,80.2557144165039,81.58833363850911,-0.0060195101630062,-2.05999755859375,96.61999947684151,95.25900039672852,0.0134006328598745,0.9554223739261756,1.68957143170493,1.6781333327293395,-0.0050991183037727,0.277999997138977,11.136030451316838,17.97091175624793,,
2012-09-14,1772.48,1766.44,1778.01,1765.04,34.67,34.66,34.96,34.28,5.250362820965238,7.02548073855514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.505241276097124,0,5.307102607454438,5.689284519287093,9.685387744559051,-0.4389216983218551,0.5013599763947559,0,0,0,0,0,0,0.0031580734619955,1766.9,1693.65,1664.1,1604.3,1726.821428571429,1700.8235714285713,1659.488,1624.7501666666665,1729.543241367895,1706.342088938386,1673.0646701897465,80.51324189368566,32.713975742465664,1.0142893757445974,0.1297505455579005,51.12431496971445,51.79272833726667,54.89677502146686,4,9,3,2012,1760.65,14.510000228881836,78.8499984741211,99.0,1.870000004768372,15.290000234331403,15.630333296457929,0.0327402157937559,0,79.91428593226841,81.47066701253256,-0.0051728949162109,-2.389999389648437,97.13999938964844,95.51233367919922,0.0070186395945641,1.1909976013384709,1.7290000064032418,1.6878999988238017,0.0649202506164803,0.2929999828338623,11.441134959068297,17.902030097969902,,
2012-09-17,1761.45,1774.74,1776.76,1754.59,34.23,34.66,34.87,33.78,5.203321558784454,6.962535092199283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.473835641953638,0,5.282163429719705,5.624334405540788,9.658829821181584,-0.4210128467563336,0.4258894489585552,0,0,0,0,0,0,-0.0062229192995125,1772.48,1701.65,1667.03,1611.0,1738.0828571428572,1708.565,1665.094,1628.0890000000002,1740.2774310259215,1715.1604770799345,1679.4785624355693,84.39761330455761,35.095775582810575,0.9853470050342052,0.129531691588183,51.4592462751972,51.59620190436873,54.67798945189687,0,9,3,2012,1752.2,14.59000015258789,79.01000213623047,96.62000274658205,1.838000059127808,15.145714487348284,15.584999974568683,0.0055134336625863,0,79.61857169015067,81.36200052897135,0.0020292157920824,-2.0699996948242188,97.29571424211774,95.65966720581056,-0.0240403762971511,1.19164633289894,1.7525714465550013,1.6972333351771036,-0.0171122703523883,0.28000009059906,11.52755943223572,18.22881041015292,,
